File: cap_0006.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
     282    17    11  00010001
     283    18    12  00010010
     284    18    12  00010010
     285    18    12  00010010
     286    18    12  00010010
     287    19    13  00010011
     288    18    12  00010010
     289    18    12  00010010
     290    18    12  00010010
     291    18    12  00010010
     292    18    12  00010010
     293    18    12  00010010
     294    18    12  00010010
     295    18    12  00010010
     296    18    12  00010010
     297    18    12  00010010
     298    18    12  00010010
     299    19    13  00010011
     300    18    12  00010010
     301    18    12  00010010
     302    19    13  00010011
     303    19    13  00010011
     304    18    12  00010010
     305    19    13  00010011
     306    19    13  00010011
     307    19    13  00010011
     308    19    13  00010011
     309    18    12  00010010
     310    19    13  00010011
     311    18    12  00010010
     312    18    12  00010010
     313    19    13  00010011
     314    18    12  00010010
     315    19    13  00010011
     316    19    13  00010011
     317    18    12  00010010
     318    19    13  00010011
     319    19    13  00010011
     320    18    12  00010010
     321    18    12  00010010
     322    19    13  00010011
     323    19    13  00010011
     324    19    13  00010011
     325    19    13  00010011
     326    19    13  00010011
     327    19    13  00010011
     328    19    13  00010011
     329    18    12  00010010
     330    19    13  00010011
     331    19    13  00010011
     332    19    13  00010011
     333    19    13  00010011
     334    19    13  00010011
     335    19    13  00010011
     336    19    13  00010011
     337    19    13  00010011
     338    19    13  00010011
     339    19    13  00010011
     340    19    13  00010011
     341    19    13  00010011
     342    19    13  00010011
     343    19    13  00010011
     344    19    13  00010011
     345    19    13  00010011
     346    19    13  00010011
     347    19    13  00010011
     348    19    13  00010011
     349    19    13  00010011
     350    19    13  00010011
     351    19    13  00010011
     352    19    13  00010011
     353    20    14  00010100
     354    19    13  00010011
     355    20    14  00010100
     356    19    13  00010011
     357    19    13  00010011
     358    19    13  00010011
     359    20    14  00010100
     360    19    13  00010011
     361    20    14  00010100
     362    19    13  00010011
     363    19    13  00010011
     364    20    14  00010100
     365    19    13  00010011
     366    19    13  00010011
     367    20    14  00010100
     368    19    13  00010011
     369    20    14  00010100
     370    21    15  00010101
     371    20    14  00010100
     372    19    13  00010011
     373    20    14  00010100
     374    20    14  00010100
     375    20    14  00010100
     376    20    14  00010100
     377    20    14  00010100
     378    20    14  00010100
     379    19    13  00010011
     380    20    14  00010100
     381    20    14  00010100
     382    19    13  00010011
     383    20    14  00010100
     384    20    14  00010100
     385    19    13  00010011
     386    19    13  00010011
     387    20    14  00010100
     388    19    13  00010011
     389    20    14  00010100
     390    20    14  00010100
     391    20    14  00010100
     392    20    14  00010100
     393    20    14  00010100
     394    20    14  00010100
     395    20    14  00010100
     396    20    14  00010100
     397    20    14  00010100
     398    20    14  00010100
     399    20    14  00010100
     400    20    14  00010100
     401    20    14  00010100
     402    20    14  00010100
     403    20    14  00010100
     404    21    15  00010101
     405    20    14  00010100
     406    20    14  00010100
     407    20    14  00010100
     408    20    14  00010100
     409    20    14  00010100
     410    21    15  00010101
     411    21    15  00010101
     412    20    14  00010100
     413    20    14  00010100
     414    21    15  00010101
     415    21    15  00010101
     416    20    14  00010100
     417    21    15  00010101
     418    21    15  00010101
     419    20    14  00010100
     420    21    15  00010101
     421    21    15  00010101
     422    20    14  00010100
     423    20    14  00010100
     424    20    14  00010100
     425    20    14  00010100
     426    20    14  00010100
     427    20    14  00010100
     428    20    14  00010100
     429    20    14  00010100
     430    20    14  00010100
     431    21    15  00010101
     432    20    14  00010100
     433    20    14  00010100
     434    21    15  00010101
     435    21    15  00010101
     436    21    15  00010101
     437    21    15  00010101
     438    21    15  00010101
     439    21    15  00010101
     440    21    15  00010101
     441    21    15  00010101
     442    20    14  00010100
     443    21    15  00010101
     444    21    15  00010101
     445    20    14  00010100
     446    21    15  00010101
     447    21    15  00010101
     448    20    14  00010100
     449    21    15  00010101
     450    21    15  00010101
     451    21    15  00010101
     452    21    15  00010101
     453    21    15  00010101
     454    21    15  00010101
     455    21    15  00010101
     456    20    14  00010100
     457    21    15  00010101
     458    21    15  00010101
     459    21    15  00010101
     460    21    15  00010101
     461    21    15  00010101
     462    21    15  00010101
     463    21    15  00010101
     464    21    15  00010101
     465    21    15  00010101
     466    21    15  00010101
     467    21    15  00010101
     468    21    15  00010101
     469    21    15  00010101
     470    21    15  00010101
     471    21    15  00010101
     472    21    15  00010101
     473    21    15  00010101
     474    21    15  00010101
     475    21    15  00010101
     476    21    15  00010101
     477    21    15  00010101
     478    21    15  00010101
     479    21    15  00010101
     480    21    15  00010101
     481    21    15  00010101
     482    20    14  00010100
     483    21    15  00010101
     484    21    15  00010101
     485    21    15  00010101
     486    21    15  00010101
     487    21    15  00010101
     488    21    15  00010101
     489    21    15  00010101
     490    21    15  00010101
     491    21    15  00010101
     492    21    15  00010101
     493    21    15  00010101
     494    21    15  00010101
     495    21    15  00010101
     496    21    15  00010101
     497    21    15  00010101
     498    21    15  00010101
     499    21    15  00010101
     500    22    16  00010110
     501    21    15  00010101
     502    21    15  00010101
     503    22    16  00010110
     504    21    15  00010101
     505    21    15  00010101
     506    22    16  00010110
     507    22    16  00010110
     508    22    16  00010110
     509    22    16  00010110
     510    21    15  00010101
     511    22    16  00010110
     512    21    15  00010101
     513    21    15  00010101
     514    22    16  00010110
     515    21    15  00010101
     516    21    15  00010101
     517    21    15  00010101
     518    21    15  00010101
     519    22    16  00010110
     520    21    15  00010101
     521    21    15  00010101
     522    21    15  00010101
     523    22    16  00010110
     524    21    15  00010101
     525    21    15  00010101
     526    22    16  00010110
     527    22    16  00010110
     528    22    16  00010110
     529    21    15  00010101
     530    22    16  00010110
     531    22    16  00010110
     532    22    16  00010110
     533    21    15  00010101
     534    22    16  00010110
     535    21    15  00010101
     536    22    16  00010110
     537    22    16  00010110
     538    21    15  00010101
     539    22    16  00010110
     540    22    16  00010110
     541    21    15  00010101
     542    22    16  00010110
     543    22    16  00010110
     544    22    16  00010110
     545    22    16  00010110
     546    22    16  00010110
     547    22    16  00010110
     548    22    16  00010110
     549    22    16  00010110
     550    22    16  00010110
     551    22    16  00010110
     552    22    16  00010110
     553    22    16  00010110
     554    22    16  00010110
     555    22    16  00010110
     556    22    16  00010110
     557    22    16  00010110
     558    22    16  00010110
     559    23    17  00010111
     560    22    16  00010110
     561    22    16  00010110
     562    22    16  00010110
     563    22    16  00010110
     564    22    16  00010110
     565    22    16  00010110
     566    22    16  00010110
     567    22    16  00010110
     568    22    16  00010110
     569    22    16  00010110
     570    23    17  00010111
     571    23    17  00010111
     572    22    16  00010110
     573    22    16  00010110
     574    22    16  00010110
     575    22    16  00010110
     576    22    16  00010110
     577    22    16  00010110
     578    22    16  00010110
     579    22    16  00010110
     580    23    17  00010111
     581    22    16  00010110
     582    22    16  00010110
     583    22    16  00010110
     584    22    16  00010110
     585    23    17  00010111
     586    22    16  00010110
     587    23    17  00010111
     588    23    17  00010111
     589    22    16  00010110
     590    22    16  00010110
     591    23    17  00010111
     592    22    16  00010110
     593    22    16  00010110
     594    23    17  00010111
     595    23    17  00010111
     596    22    16  00010110
     597    23    17  00010111
     598    23    17  00010111
     599    23    17  00010111
     600    23    17  00010111
     601    23    17  00010111
     602    23    17  00010111
     603    22    16  00010110
     604    23    17  00010111
     605    23    17  00010111
     606    22    16  00010110
     607    23    17  00010111
     608    23    17  00010111
     609    22    16  00010110
     610    23    17  00010111
     611    23    17  00010111
     612    22    16  00010110
     613    23    17  00010111
     614    23    17  00010111
     615    23    17  00010111
     616    22    16  00010110
     617    23    17  00010111
     618    23    17  00010111
     619    23    17  00010111
     620    23    17  00010111
     621    23    17  00010111
     622    23    17  00010111
     623    23    17  00010111
     624    23    17  00010111
     625    23    17  00010111
     626    23    17  00010111
     627    23    17  00010111
     628    24    18  00011000
     629    22    16  00010110
     630    23    17  00010111
     631    23    17  00010111
     632    23    17  00010111
     633    23    17  00010111
     634    23    17  00010111
     635    23    17  00010111
     636    24    18  00011000
     637    23    17  00010111
     638    23    17  00010111
     639    24    18  00011000
     640    23    17  00010111
     641    23    17  00010111
     642    23    17  00010111
     643    24    18  00011000
     644    24    18  00011000
     645    23    17  00010111
     646    23    17  00010111
     647    24    18  00011000
     648    23    17  00010111
     649    23    17  00010111
     650    24    18  00011000
     651    24    18  00011000
     652    24    18  00011000
     653    24    18  00011000
     654    23    17  00010111
     655    24    18  00011000
     656    24    18  00011000
     657    24    18  00011000
     658    24    18  00011000
     659    24    18  00011000
     660    24    18  00011000
     661    24    18  00011000
     662    23    17  00010111
     663    24    18  00011000
     664    23    17  00010111
     665    24    18  00011000
     666    24    18  00011000
     667    24    18  00011000
     668    24    18  00011000
     669    23    17  00010111
     670    24    18  00011000
     671    24    18  00011000
     672    23    17  00010111
     673    24    18  00011000
     674    24    18  00011000
     675    24    18  00011000
     676    24    18  00011000
     677    23    17  00010111
     678    24    18  00011000
     679    24    18  00011000
     680    24    18  00011000
     681    24    18  00011000
     682    23    17  00010111
     683    24    18  00011000
     684    24    18  00011000
     685    24    18  00011000
     686    23    17  00010111
     687    24    18  00011000
     688    24    18  00011000
     689    24    18  00011000
     690    24    18  00011000
     691    24    18  00011000
     692    24    18  00011000
     693    24    18  00011000
     694    24    18  00011000
     695    24    18  00011000
     696    24    18  00011000
     697    24    18  00011000
     698    24    18  00011000
     699    24    18  00011000
     700    24    18  00011000
     701    24    18  00011000
     702    24    18  00011000
     703    24    18  00011000
     704    24    18  00011000
     705    24    18  00011000
     706    24    18  00011000
     707    25    19  00011001
     708    24    18  00011000
     709    24    18  00011000
     710    25    19  00011001
     711    25    19  00011001
     712    24    18  00011000
     713    25    19  00011001
     714    24    18  00011000
     715    24    18  00011000
     716    25    19  00011001
     717    24    18  00011000
     718    24    18  00011000
     719    24    18  00011000
     720    24    18  00011000
     721    25    19  00011001
     722    24    18  00011000
     723    24    18  00011000
     724    25    19  00011001
     725    24    18  00011000
     726    24    18  00011000
     727    25    19  00011001
     728    24    18  00011000
     729    24    18  00011000
     730    25    19  00011001
     731    25    19  00011001
     732    25    19  00011001
     733    24    18  00011000
     734    24    18  00011000
     735    25    19  00011001
     736    25    19  00011001
     737    25    19  00011001
     738    25    19  00011001
     739    24    18  00011000
     740    25    19  00011001
     741    25    19  00011001
     742    24    18  00011000
     743    25    19  00011001
     744    25    19  00011001
     745    24    18  00011000
     746    25    19  00011001
     747    25    19  00011001
     748    25    19  00011001
     749    25    19  00011001
     750    25    19  00011001
     751    25    19  00011001
     752    25    19  00011001
     753    25    19  00011001
     754    25    19  00011001
     755    25    19  00011001
     756    25    19  00011001
     757    25    19  00011001
     758    25    19  00011001
     759    25    19  00011001
     760    25    19  00011001
     761    25    19  00011001
     762    25    19  00011001
     763    25    19  00011001
     764    26    1a  00011010
     765    25    19  00011001
     766    25    19  00011001
     767    25    19  00011001
     768    25    19  00011001
     769    25    19  00011001
     770    24    18  00011000
     771    26    1a  00011010
     772    25    19  00011001
     773    25    19  00011001
     774    25    19  00011001
     775    25    19  00011001
     776    25    19  00011001
     777    25    19  00011001
     778    25    19  00011001
     779    25    19  00011001
     780    25    19  00011001
     781    25    19  00011001
     782    25    19  00011001
     783    26    1a  00011010
     784    25    19  00011001
     785    26    1a  00011010
     786    25    19  00011001
     787    25    19  00011001
     788    26    1a  00011010
     789    26    1a  00011010
     790    25    19  00011001
     791    26    1a  00011010
     792    25    19  00011001
     793    25    19  00011001
     794    25    19  00011001
     795    25    19  00011001
     796    25    19  00011001
     797    26    1a  00011010
     798    25    19  00011001
     799    26    1a  00011010
     800    25    19  00011001
     801    26    1a  00011010
     802    26    1a  00011010
     803    26    1a  00011010
     804    26    1a  00011010
     805    26    1a  00011010
     806    26    1a  00011010
     807    25    19  00011001
     808    26    1a  00011010
     809    26    1a  00011010
     810    25    19  00011001
     811    26    1a  00011010
     812    26    1a  00011010
     813    25    19  00011001
     814    25    19  00011001
     815    26    1a  00011010
     816    25    19  00011001
     817    26    1a  00011010
     818    26    1a  00011010
     819    26    1a  00011010
     820    26    1a  00011010
     821    26    1a  00011010
     822    26    1a  00011010
     823    26    1a  00011010
     824    26    1a  00011010
     825    26    1a  00011010
     826    26    1a  00011010
     827    26    1a  00011010
     828    26    1a  00011010
     829    26    1a  00011010
     830    26    1a  00011010
     831    26    1a  00011010
     832    26    1a  00011010
     833    26    1a  00011010
     834    26    1a  00011010
     835    26    1a  00011010
     836    26    1a  00011010
     837    26    1a  00011010
     838    26    1a  00011010
     839    27    1b  00011011
     840    26    1a  00011010
     841    26    1a  00011010
     842    26    1a  00011010
     843    27    1b  00011011
     844    26    1a  00011010
     845    26    1a  00011010
     846    26    1a  00011010
     847    26    1a  00011010
     848    26    1a  00011010
     849    26    1a  00011010
     850    26    1a  00011010
     851    26    1a  00011010
     852    27    1b  00011011
     853    26    1a  00011010
     854    26    1a  00011010
     855    27    1b  00011011
     856    26    1a  00011010
     857    27    1b  00011011
     858    27    1b  00011011
     859    27    1b  00011011
     860    27    1b  00011011
     861    26    1a  00011010
     862    27    1b  00011011
     863    27    1b  00011011
     864    26    1a  00011010
     865    26    1a  00011010
     866    27    1b  00011011
     867    27    1b  00011011
     868    26    1a  00011010
     869    27    1b  00011011
     870    26    1a  00011010
     871    27    1b  00011011
     872    26    1a  00011010
     873    26    1a  00011010
     874    27    1b  00011011
     875    26    1a  00011010
     876    27    1b  00011011
     877    27    1b  00011011
     878    27    1b  00011011
     879    27    1b  00011011
     880    27    1b  00011011
     881    27    1b  00011011
     882    26    1a  00011010
     883    27    1b  00011011
     884    27    1b  00011011
     885    27    1b  00011011
     886    27    1b  00011011
     887    27    1b  00011011
     888    27    1b  00011011
     889    27    1b  00011011
     890    27    1b  00011011
     891    27    1b  00011011
     892    27    1b  00011011
     893    27    1b  00011011
     894    27    1b  00011011
     895    27    1b  00011011
     896    27    1b  00011011
     897    27    1b  00011011
     898    27    1b  00011011
     899    27    1b  00011011
     900    27    1b  00011011
     901    27    1b  00011011
     902    27    1b  00011011
     903    27    1b  00011011
     904    27    1b  00011011
     905    27    1b  00011011
     906    27    1b  00011011
     907    27    1b  00011011
     908    27    1b  00011011
     909    27    1b  00011011
     910    27    1b  00011011
     911    28    1c  00011100
     912    27    1b  00011011
     913    27    1b  00011011
     914    28    1c  00011100
     915    27    1b  00011011
     916    27    1b  00011011
     917    28    1c  00011100
     918    27    1b  00011011
     919    27    1b  00011011
     920    27    1b  00011011
     921    27    1b  00011011
     922    27    1b  00011011
     923    27    1b  00011011
     924    27    1b  00011011
     925    27    1b  00011011
     926    27    1b  00011011
     927    28    1c  00011100
     928    28    1c  00011100
     929    27    1b  00011011
     930    27    1b  00011011
     931    28    1c  00011100
     932    27    1b  00011011
     933    27    1b  00011011
     934    27    1b  00011011
     935    28    1c  00011100
     936    27    1b  00011011
     937    28    1c  00011100
     938    28    1c  00011100
     939    28    1c  00011100
     940    28    1c  00011100
     941    27    1b  00011011
     942    28    1c  00011100
     943    28    1c  00011100
     944    28    1c  00011100
     945    28    1c  00011100
     946    27    1b  00011011
     947    28    1c  00011100
     948    28    1c  00011100
     949    27    1b  00011011
     950    28    1c  00011100
     951    28    1c  00011100
     952    28    1c  00011100
     953    28    1c  00011100
     954    28    1c  00011100
     955    28    1c  00011100
     956    28    1c  00011100
     957    28    1c  00011100
