File: cap_0009.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
      93     4     4  00000100
      94     5     5  00000101
      95     4     4  00000100
      96     4     4  00000100
      97     5     5  00000101
      98     5     5  00000101
      99     4     4  00000100
     100     4     4  00000100
     101     5     5  00000101
     102     5     5  00000101
     103     4     4  00000100
     104     4     4  00000100
     105     5     5  00000101
     106     5     5  00000101
     107     5     5  00000101
     108     5     5  00000101
     109     5     5  00000101
     110     5     5  00000101
     111     5     5  00000101
     112     5     5  00000101
     113     5     5  00000101
     114     5     5  00000101
     115     5     5  00000101
     116     5     5  00000101
     117     5     5  00000101
     118     6     6  00000110
     119     5     5  00000101
     120     5     5  00000101
     121     6     6  00000110
     122     6     6  00000110
     123     5     5  00000101
     124     5     5  00000101
     125     5     5  00000101
     126     6     6  00000110
     127     5     5  00000101
     128     5     5  00000101
     129     6     6  00000110
     130     6     6  00000110
     131     6     6  00000110
     132     6     6  00000110
     133     6     6  00000110
     134     6     6  00000110
     135     6     6  00000110
     136     6     6  00000110
     137     6     6  00000110
     138     6     6  00000110
     139     6     6  00000110
     140     6     6  00000110
     141     6     6  00000110
     142     6     6  00000110
     143     6     6  00000110
     144     6     6  00000110
     145     6     6  00000110
     146     6     6  00000110
     147     6     6  00000110
     148     6     6  00000110
     149     6     6  00000110
     150     7     7  00000111
     151     6     6  00000110
     152     6     6  00000110
     153     6     6  00000110
     154     6     6  00000110
     155     6     6  00000110
     156     6     6  00000110
     157     6     6  00000110
     158     7     7  00000111
     159     6     6  00000110
     160     6     6  00000110
     161     7     7  00000111
     162     7     7  00000111
     163     6     6  00000110
     164     6     6  00000110
     165     7     7  00000111
     166     7     7  00000111
     167     6     6  00000110
     168     6     6  00000110
     169     7     7  00000111
     170     7     7  00000111
     171     6     6  00000110
     172     6     6  00000110
     173     7     7  00000111
     174     7     7  00000111
     175     6     6  00000110
     176     6     6  00000110
     177     7     7  00000111
     178     7     7  00000111
     179     7     7  00000111
     180     6     6  00000110
     181     7     7  00000111
     182     7     7  00000111
     183     6     6  00000110
     184     7     7  00000111
     185     7     7  00000111
     186     7     7  00000111
     187     7     7  00000111
     188     7     7  00000111
     189     7     7  00000111
     190     7     7  00000111
     191     7     7  00000111
     192     7     7  00000111
     193     7     7  00000111
     194     7     7  00000111
     195     7     7  00000111
     196     7     7  00000111
     197     7     7  00000111
     198     7     7  00000111
     199     7     7  00000111
     200     7     7  00000111
     201     7     7  00000111
     202     7     7  00000111
     203     7     7  00000111
     204     7     7  00000111
     205     7     7  00000111
     206     7     7  00000111
     207     7     7  00000111
     208     7     7  00000111
     209     7     7  00000111
     210     7     7  00000111
     211     7     7  00000111
     212     7     7  00000111
     213     7     7  00000111
     214     8     8  00001000
     215     7     7  00000111
     216     7     7  00000111
     217     7     7  00000111
     218     8     8  00001000
     219     7     7  00000111
     220     7     7  00000111
     221     7     7  00000111
     222     8     8  00001000
     223     7     7  00000111
     224     7     7  00000111
     225     7     7  00000111
     226     7     7  00000111
     227     7     7  00000111
     228     7     7  00000111
     229     7     7  00000111
     230     8     8  00001000
     231     7     7  00000111
     232     7     7  00000111
     233     7     7  00000111
     234     8     8  00001000
     235     8     8  00001000
     236     7     7  00000111
     237     7     7  00000111
     238     8     8  00001000
     239     7     7  00000111
     240     7     7  00000111
     241     7     7  00000111
     242     8     8  00001000
     243     7     7  00000111
     244     7     7  00000111
     245     7     7  00000111
     246     8     8  00001000
     247     7     7  00000111
     248     7     7  00000111
     249     7     7  00000111
     250     8     8  00001000
     251     8     8  00001000
     252     7     7  00000111
     253     7     7  00000111
     254     8     8  00001000
     255     7     7  00000111
     256     7     7  00000111
     257     7     7  00000111
     258     8     8  00001000
     259     7     7  00000111
     260     7     7  00000111
     261     7     7  00000111
     262     8     8  00001000
     263     8     8  00001000
     264     7     7  00000111
     265     8     8  00001000
     266     8     8  00001000
     267     8     8  00001000
     268     7     7  00000111
     269     7     7  00000111
     270     8     8  00001000
     271     8     8  00001000
     272     7     7  00000111
     273     8     8  00001000
     274     8     8  00001000
     275     8     8  00001000
     276     7     7  00000111
     277     8     8  00001000
     278     8     8  00001000
     279     8     8  00001000
     280     7     7  00000111
     281     8     8  00001000
     282     8     8  00001000
     283     8     8  00001000
     284     7     7  00000111
     285     8     8  00001000
     286     8     8  00001000
     287     8     8  00001000
     288     7     7  00000111
     289     8     8  00001000
     290     8     8  00001000
     291     8     8  00001000
     292     7     7  00000111
     293     8     8  00001000
     294     8     8  00001000
     295     8     8  00001000
     296     8     8  00001000
     297     8     8  00001000
     298     8     8  00001000
     299     8     8  00001000
     300     8     8  00001000
     301     8     8  00001000
     302     8     8  00001000
     303     8     8  00001000
     304     7     7  00000111
     305     8     8  00001000
     306     8     8  00001000
     307     8     8  00001000
     308     7     7  00000111
     309     8     8  00001000
     310     8     8  00001000
     311     8     8  00001000
     312     8     8  00001000
     313     8     8  00001000
     314     8     8  00001000
     315     8     8  00001000
     316     8     8  00001000
     317     8     8  00001000
     318     8     8  00001000
     319     8     8  00001000
     320     8     8  00001000
     321     8     8  00001000
     322     8     8  00001000
     323     8     8  00001000
     324     8     8  00001000
     325     8     8  00001000
     326     8     8  00001000
     327     8     8  00001000
     328     8     8  00001000
     329     8     8  00001000
     330     8     8  00001000
     331     8     8  00001000
     332     8     8  00001000
     333     8     8  00001000
     334     9     9  00001001
     335     8     8  00001000
     336     8     8  00001000
     337     8     8  00001000
     338     8     8  00001000
     339     8     8  00001000
     340     8     8  00001000
     341     8     8  00001000
     342     9     9  00001001
     343     8     8  00001000
     344     8     8  00001000
     345     8     8  00001000
     346     9     9  00001001
     347     8     8  00001000
     348     8     8  00001000
     349     8     8  00001000
     350     9     9  00001001
     351     8     8  00001000
     352    13     d  00001101
     353    12     c  00001100
     354     9     9  00001001
     355     8     8  00001000
     356    10     a  00001010
     357    10     a  00001010
     358    14     e  00001110
     359    14     e  00001110
     360    12     c  00001100
     361    12     c  00001100
     362    12     c  00001100
     363    12     c  00001100
     364    15     f  00001111
     365    13     d  00001101
     366    13     d  00001101
     367    13     d  00001101
     368    13     d  00001101
     369    14     e  00001110
     370    13     d  00001101
     371    14     e  00001110
     372    17    11  00010001
     373    14     e  00001110
     374    14     e  00001110
     375    14     e  00001110
     376    15     f  00001111
     377    15     f  00001111
     378    14     e  00001110
     379    14     e  00001110
     380    18    12  00010010
     381    15     f  00001111
     382    15     f  00001111
     383    14     e  00001110
     384    15     f  00001111
     385    16    10  00010000
     386    15     f  00001111
     387    15     f  00001111
     388    18    12  00010010
     389    16    10  00010000
     390    16    10  00010000
     391    15     f  00001111
     392    16    10  00010000
     393    16    10  00010000
     394    15     f  00001111
     395    16    10  00010000
     396    18    12  00010010
     397    16    10  00010000
     398    16    10  00010000
     399    16    10  00010000
     400    19    13  00010011
     401    17    11  00010001
     402    16    10  00010000
     403    16    10  00010000
     404    19    13  00010011
     405    19    13  00010011
     406    20    14  00010100
     407    17    11  00010001
     408    16    10  00010000
     409    17    11  00010001
     410    16    10  00010000
     411    17    11  00010001
     412    16    10  00010000
     413    17    11  00010001
     414    17    11  00010001
     415    17    11  00010001
     416    16    10  00010000
     417    17    11  00010001
     418    17    11  00010001
     419    17    11  00010001
     420    16    10  00010000
     421    17    11  00010001
     422    17    11  00010001
     423    17    11  00010001
     424    16    10  00010000
     425    17    11  00010001
     426    17    11  00010001
     427    17    11  00010001
     428    16    10  00010000
     429    17    11  00010001
     430    17    11  00010001
     431    17    11  00010001
     432    16    10  00010000
     433    17    11  00010001
     434    17    11  00010001
     435    17    11  00010001
     436    16    10  00010000
     437    17    11  00010001
     438    17    11  00010001
     439    17    11  00010001
     440    17    11  00010001
     441    17    11  00010001
     442    17    11  00010001
     443    17    11  00010001
     444    17    11  00010001
     445    17    11  00010001
     446    17    11  00010001
     447    17    11  00010001
     448    17    11  00010001
     449    17    11  00010001
     450    17    11  00010001
     451    17    11  00010001
     452    17    11  00010001
     453    17    11  00010001
     454    17    11  00010001
     455    17    11  00010001
     456    17    11  00010001
     457    17    11  00010001
     458    17    11  00010001
     459    17    11  00010001
     460    17    11  00010001
     461    17    11  00010001
     462    17    11  00010001
     463    17    11  00010001
     464    17    11  00010001
     465    17    11  00010001
     466    17    11  00010001
     467    17    11  00010001
     468    17    11  00010001
     469    17    11  00010001
     470    17    11  00010001
     471    17    11  00010001
     472    17    11  00010001
     473    17    11  00010001
     474    17    11  00010001
     475    17    11  00010001
     476    17    11  00010001
     477    17    11  00010001
     478    17    11  00010001
     479    17    11  00010001
     480    17    11  00010001
     481    17    11  00010001
     482    17    11  00010001
     483    17    11  00010001
     484    17    11  00010001
     485    17    11  00010001
     486    17    11  00010001
     487    17    11  00010001
     488    17    11  00010001
     489    17    11  00010001
     490    17    11  00010001
     491    17    11  00010001
     492    17    11  00010001
     493    17    11  00010001
     494    17    11  00010001
     495    17    11  00010001
     496    17    11  00010001
     497    17    11  00010001
     498    17    11  00010001
     499    17    11  00010001
     500    17    11  00010001
     501    17    11  00010001
     502    17    11  00010001
     503    17    11  00010001
     504    17    11  00010001
     505    17    11  00010001
     506    17    11  00010001
     507    17    11  00010001
     508    17    11  00010001
     509    17    11  00010001
     510    17    11  00010001
     511    17    11  00010001
     512    17    11  00010001
     513    17    11  00010001
     514    17    11  00010001
     515    17    11  00010001
     516    17    11  00010001
     517    17    11  00010001
     518    18    12  00010010
     519    17    11  00010001
     520    17    11  00010001
     521    17    11  00010001
     522    17    11  00010001
     523    17    11  00010001
     524    17    11  00010001
     525    17    11  00010001
     526    17    11  00010001
     527    17    11  00010001
     528    17    11  00010001
     529    17    11  00010001
     530    17    11  00010001
     531    17    11  00010001
     532    17    11  00010001
     533    17    11  00010001
     534    18    12  00010010
     535    17    11  00010001
     536    17    11  00010001
     537    17    11  00010001
     538    17    11  00010001
     539    17    11  00010001
     540    17    11  00010001
     541    17    11  00010001
     542    18    12  00010010
     543    17    11  00010001
     544    17    11  00010001
     545    17    11  00010001
     546    17    11  00010001
     547    17    11  00010001
     548    17    11  00010001
     549    17    11  00010001
     550    18    12  00010010
     551    17    11  00010001
     552    17    11  00010001
     553    17    11  00010001
     554    17    11  00010001
     555    17    11  00010001
     556    17    11  00010001
     557    17    11  00010001
     558    18    12  00010010
     559    17    11  00010001
     560    17    11  00010001
     561    17    11  00010001
     562    17    11  00010001
     563    17    11  00010001
     564    17    11  00010001
     565    17    11  00010001
     566    17    11  00010001
     567    17    11  00010001
     568    17    11  00010001
     569    17    11  00010001
     570    17    11  00010001
     571    17    11  00010001
     572    17    11  00010001
     573    17    11  00010001
     574    18    12  00010010
     575    17    11  00010001
     576    17    11  00010001
     577    17    11  00010001
     578    17    11  00010001
     579    17    11  00010001
     580    17    11  00010001
     581    17    11  00010001
     582    17    11  00010001
     583    17    11  00010001
     584    17    11  00010001
     585    17    11  00010001
     586    17    11  00010001
     587    17    11  00010001
     588    17    11  00010001
     589    17    11  00010001
     590    17    11  00010001
     591    17    11  00010001
     592    17    11  00010001
     593    17    11  00010001
     594    17    11  00010001
     595    17    11  00010001
     596    17    11  00010001
     597    17    11  00010001
     598    17    11  00010001
     599    17    11  00010001
     600    17    11  00010001
     601    17    11  00010001
     602    17    11  00010001
     603    17    11  00010001
     604    17    11  00010001
     605    17    11  00010001
     606    17    11  00010001
     607    17    11  00010001
     608    17    11  00010001
     609    17    11  00010001
     610    17    11  00010001
     611    17    11  00010001
     612    17    11  00010001
     613    17    11  00010001
     614    17    11  00010001
     615    17    11  00010001
     616    17    11  00010001
     617    17    11  00010001
     618    17    11  00010001
     619    17    11  00010001
     620    17    11  00010001
     621    17    11  00010001
     622    17    11  00010001
     623    17    11  00010001
     624    17    11  00010001
     625    17    11  00010001
     626    17    11  00010001
     627    17    11  00010001
     628    17    11  00010001
     629    17    11  00010001
     630    17    11  00010001
     631    17    11  00010001
     632    17    11  00010001
     633    17    11  00010001
     634    17    11  00010001
     635    17    11  00010001
     636    17    11  00010001
     637    17    11  00010001
     638    17    11  00010001
     639    17    11  00010001
     640    17    11  00010001
     641    17    11  00010001
     642    17    11  00010001
     643    17    11  00010001
     644    17    11  00010001
     645    17    11  00010001
     646    17    11  00010001
     647    17    11  00010001
     648    17    11  00010001
     649    17    11  00010001
     650    17    11  00010001
     651    17    11  00010001
     652    17    11  00010001
     653    17    11  00010001
     654    17    11  00010001
     655    17    11  00010001
     656    17    11  00010001
     657    17    11  00010001
     658    17    11  00010001
     659    17    11  00010001
     660    17    11  00010001
     661    17    11  00010001
     662    17    11  00010001
     663    17    11  00010001
     664    17    11  00010001
     665    17    11  00010001
     666    17    11  00010001
     667    17    11  00010001
     668    17    11  00010001
     669    17    11  00010001
     670    17    11  00010001
     671    17    11  00010001
     672    17    11  00010001
     673    17    11  00010001
     674    17    11  00010001
     675    17    11  00010001
     676    17    11  00010001
     677    17    11  00010001
     678    17    11  00010001
     679    17    11  00010001
     680    17    11  00010001
     681    17    11  00010001
     682    17    11  00010001
     683    17    11  00010001
     684    17    11  00010001
     685    17    11  00010001
     686    18    12  00010010
     687    17    11  00010001
     688    17    11  00010001
     689    17    11  00010001
     690    17    11  00010001
     691    17    11  00010001
     692    17    11  00010001
     693    17    11  00010001
     694    18    12  00010010
     695    17    11  00010001
     696    17    11  00010001
     697    17    11  00010001
     698    17    11  00010001
     699    17    11  00010001
     700    17    11  00010001
     701    17    11  00010001
     702    18    12  00010010
     703    17    11  00010001
     704    17    11  00010001
     705    17    11  00010001
     706    17    11  00010001
     707    17    11  00010001
     708    17    11  00010001
     709    17    11  00010001
     710    18    12  00010010
     711    17    11  00010001
     712    17    11  00010001
     713    17    11  00010001
     714    17    11  00010001
     715    17    11  00010001
     716    17    11  00010001
     717    17    11  00010001
     718    18    12  00010010
     719    17    11  00010001
     720    17    11  00010001
     721    17    11  00010001
     722    18    12  00010010
     723    17    11  00010001
     724    17    11  00010001
     725    17    11  00010001
     726    18    12  00010010
     727    17    11  00010001
     728    17    11  00010001
     729    17    11  00010001
     730    18    12  00010010
     731    17    11  00010001
     732    17    11  00010001
     733    17    11  00010001
     734    18    12  00010010
     735    17    11  00010001
     736    17    11  00010001
     737    17    11  00010001
     738    18    12  00010010
     739    17    11  00010001
     740    17    11  00010001
     741    17    11  00010001
     742    18    12  00010010
     743    17    11  00010001
     744    17    11  00010001
     745    17    11  00010001
     746    18    12  00010010
     747    17    11  00010001
     748    17    11  00010001
     749    17    11  00010001
     750    18    12  00010010
     751    17    11  00010001
     752    17    11  00010001
     753    17    11  00010001
     754    18    12  00010010
     755    17    11  00010001
     756    17    11  00010001
     757    17    11  00010001
     758    18    12  00010010
     759    17    11  00010001
     760    17    11  00010001
     761    17    11  00010001
     762    17    11  00010001
     763    17    11  00010001
     764    17    11  00010001
     765    17    11  00010001
     766    18    12  00010010
     767    17    11  00010001
     768    17    11  00010001
     769    17    11  00010001
     770    18    12  00010010
     771    18    12  00010010
     772    17    11  00010001
     773    17    11  00010001
     774    18    12  00010010
     775    17    11  00010001
     776    17    11  00010001
     777    17    11  00010001
     778    17    11  00010001
     779    17    11  00010001
     780    17    11  00010001
     781    17    11  00010001
     782    18    12  00010010
     783    17    11  00010001
     784    17    11  00010001
     785    17    11  00010001
     786    18    12  00010010
     787    17    11  00010001
     788    17    11  00010001
     789    17    11  00010001
     790    17    11  00010001
     791    17    11  00010001
     792    17    11  00010001
     793    17    11  00010001
     794    17    11  00010001
     795    17    11  00010001
     796    17    11  00010001
     797    17    11  00010001
     798    18    12  00010010
     799    17    11  00010001
     800    17    11  00010001
     801    17    11  00010001
     802    17    11  00010001
     803    17    11  00010001
     804    17    11  00010001
     805    17    11  00010001
     806    17    11  00010001
     807    17    11  00010001
     808    17    11  00010001
     809    17    11  00010001
     810    17    11  00010001
     811    17    11  00010001
     812    17    11  00010001
     813    17    11  00010001
     814    17    11  00010001
     815    17    11  00010001
     816    17    11  00010001
     817    17    11  00010001
     818    17    11  00010001
     819    17    11  00010001
     820    17    11  00010001
     821    17    11  00010001
     822    17    11  00010001
     823    17    11  00010001
     824    17    11  00010001
     825    17    11  00010001
     826    17    11  00010001
     827    17    11  00010001
     828    17    11  00010001
     829    17    11  00010001
     830    17    11  00010001
     831    17    11  00010001
     832    17    11  00010001
     833    17    11  00010001
     834    17    11  00010001
     835    17    11  00010001
     836    17    11  00010001
     837    17    11  00010001
     838    18    12  00010010
     839    17    11  00010001
     840    17    11  00010001
     841    17    11  00010001
     842    17    11  00010001
     843    17    11  00010001
     844    17    11  00010001
     845    17    11  00010001
     846    17    11  00010001
     847    17    11  00010001
     848    17    11  00010001
     849    17    11  00010001
     850    17    11  00010001
     851    17    11  00010001
     852    17    11  00010001
     853    17    11  00010001
     854    18    12  00010010
     855    17    11  00010001
     856    17    11  00010001
     857    17    11  00010001
     858    17    11  00010001
     859    17    11  00010001
     860    17    11  00010001
     861    17    11  00010001
     862    17    11  00010001
     863    17    11  00010001
     864    17    11  00010001
     865    17    11  00010001
     866    17    11  00010001
     867    17    11  00010001
     868    17    11  00010001
     869    17    11  00010001
     870    17    11  00010001
     871    17    11  00010001
     872    17    11  00010001
     873    17    11  00010001
     874    17    11  00010001
     875    17    11  00010001
     876    17    11  00010001
     877    17    11  00010001
     878    17    11  00010001
     879    17    11  00010001
     880    17    11  00010001
     881    17    11  00010001
     882    17    11  00010001
     883    17    11  00010001
     884    17    11  00010001
     885    17    11  00010001
     886    17    11  00010001
     887    17    11  00010001
     888    17    11  00010001
     889    17    11  00010001
     890    17    11  00010001
     891    17    11  00010001
     892    17    11  00010001
     893    17    11  00010001
     894    18    12  00010010
     895    17    11  00010001
     896    17    11  00010001
     897    17    11  00010001
     898    17    11  00010001
     899    17    11  00010001
     900    17    11  00010001
     901    17    11  00010001
     902    17    11  00010001
     903    17    11  00010001
     904    17    11  00010001
     905    17    11  00010001
     906    17    11  00010001
     907    17    11  00010001
     908    17    11  00010001
     909    17    11  00010001
     910    17    11  00010001
     911    17    11  00010001
     912    17    11  00010001
     913    17    11  00010001
     914    17    11  00010001
     915    17    11  00010001
     916    17    11  00010001
     917    17    11  00010001
     918    17    11  00010001
     919    17    11  00010001
     920    17    11  00010001
     921    17    11  00010001
     922    17    11  00010001
     923    17    11  00010001
     924    17    11  00010001
     925    17    11  00010001
     926    17    11  00010001
     927    17    11  00010001
     928    17    11  00010001
     929    17    11  00010001
     930    17    11  00010001
     931    17    11  00010001
     932    17    11  00010001
     933    17    11  00010001
     934    18    12  00010010
     935    17    11  00010001
     936    17    11  00010001
     937    17    11  00010001
     938    17    11  00010001
     939    17    11  00010001
     940    17    11  00010001
     941    17    11  00010001
     942    18    12  00010010
     943    17    11  00010001
     944    17    11  00010001
     945    17    11  00010001
     946    17    11  00010001
     947    17    11  00010001
     948    17    11  00010001
     949    17    11  00010001
     950    18    12  00010010
     951    17    11  00010001
     952    17    11  00010001
     953    17    11  00010001
     954    17    11  00010001
     955    17    11  00010001
     956    17    11  00010001
     957    17    11  00010001
     958    18    12  00010010
     959    17    11  00010001
     960    17    11  00010001
     961    17    11  00010001
     962    17    11  00010001
     963    17    11  00010001
     964    17    11  00010001
     965    17    11  00010001
     966    18    12  00010010
     967    17    11  00010001
     968    17    11  00010001
     969    17    11  00010001
     970    18    12  00010010
     971    18    12  00010010
     972    17    11  00010001
     973    17    11  00010001
     974    18    12  00010010
     975    17    11  00010001
     976    17    11  00010001
     977    17    11  00010001
     978    17    11  00010001
     979    17    11  00010001
     980    17    11  00010001
     981    17    11  00010001
     982    18    12  00010010
     983    17    11  00010001
     984    17    11  00010001
     985    17    11  00010001
     986    17    11  00010001
     987    18    12  00010010
     988    17    11  00010001
     989    17    11  00010001
     990    18    12  00010010
     991    17    11  00010001
     992    17    11  00010001
     993    17    11  00010001
     994    18    12  00010010
     995    17    11  00010001
     996    17    11  00010001
     997    17    11  00010001
     998    18    12  00010010
     999    17    11  00010001
    1000    17    11  00010001
    1001    17    11  00010001
    1002    17    11  00010001
    1003    17    11  00010001
    1004    17    11  00010001
    1005    17    11  00010001
    1006    18    12  00010010
    1007    17    11  00010001
    1008    17    11  00010001
    1009    17    11  00010001
    1010    18    12  00010010
    1011    17    11  00010001
    1012    17    11  00010001
    1013    17    11  00010001
    1014    18    12  00010010
    1015    17    11  00010001
    1016    17    11  00010001
    1017    17    11  00010001
    1018    18    12  00010010
    1019    17    11  00010001
    1020    17    11  00010001
    1021    17    11  00010001
    1022    18    12  00010010
    1023    17    11  00010001
    1024    17    11  00010001
    1025    17    11  00010001
    1026    18    12  00010010
    1027    17    11  00010001
    1028    17    11  00010001
    1029    17    11  00010001
    1030    18    12  00010010
    1031    17    11  00010001
    1032    17    11  00010001
    1033    17    11  00010001
    1034    18    12  00010010
    1035    17    11  00010001
    1036    17    11  00010001
    1037    17    11  00010001
    1038    18    12  00010010
    1039    18    12  00010010
    1040    17    11  00010001
    1041    17    11  00010001
    1042    18    12  00010010
    1043    18    12  00010010
    1044    17    11  00010001
    1045    17    11  00010001
    1046    18    12  00010010
    1047    18    12  00010010
    1048    17    11  00010001
    1049    17    11  00010001
    1050    18    12  00010010
    1051    18    12  00010010
    1052    17    11  00010001
    1053    17    11  00010001
    1054    18    12  00010010
    1055    18    12  00010010
    1056    17    11  00010001
    1057    17    11  00010001
    1058    18    12  00010010
    1059    18    12  00010010
    1060    17    11  00010001
    1061    17    11  00010001
    1062    18    12  00010010
    1063    18    12  00010010
    1064    17    11  00010001
    1065    17    11  00010001
    1066    18    12  00010010
    1067    18    12  00010010
    1068    17    11  00010001
    1069    17    11  00010001
    1070    18    12  00010010
    1071    18    12  00010010
    1072    17    11  00010001
    1073    17    11  00010001
    1074    18    12  00010010
    1075    18    12  00010010
    1076    17    11  00010001
    1077    17    11  00010001
    1078    18    12  00010010
    1079    18    12  00010010
    1080    17    11  00010001
    1081    17    11  00010001
    1082    18    12  00010010
    1083    18    12  00010010
    1084    17    11  00010001
    1085    17    11  00010001
    1086    18    12  00010010
    1087    18    12  00010010
    1088    17    11  00010001
    1089    17    11  00010001
    1090    18    12  00010010
    1091    18    12  00010010
    1092    17    11  00010001
    1093    17    11  00010001
    1094    18    12  00010010
    1095    18    12  00010010
    1096    17    11  00010001
    1097    17    11  00010001
    1098    18    12  00010010
    1099    18    12  00010010
    1100    17    11  00010001
    1101    17    11  00010001
    1102    18    12  00010010
    1103    18    12  00010010
    1104    17    11  00010001
    1105    17    11  00010001
    1106    18    12  00010010
    1107    18    12  00010010
    1108    17    11  00010001
    1109    17    11  00010001
    1110    18    12  00010010
    1111    18    12  00010010
    1112    17    11  00010001
    1113    17    11  00010001
    1114    18    12  00010010
    1115    18    12  00010010
    1116    17    11  00010001
    1117    17    11  00010001
    1118    18    12  00010010
    1119    18    12  00010010
    1120    17    11  00010001
    1121    17    11  00010001
    1122    18    12  00010010
    1123    18    12  00010010
    1124    17    11  00010001
    1125    17    11  00010001
    1126    18    12  00010010
    1127    18    12  00010010
    1128    17    11  00010001
    1129    17    11  00010001
    1130    18    12  00010010
    1131    18    12  00010010
    1132    17    11  00010001
    1133    17    11  00010001
    1134    18    12  00010010
    1135    18    12  00010010
    1136    17    11  00010001
    1137    17    11  00010001
    1138    18    12  00010010
    1139    18    12  00010010
    1140    17    11  00010001
    1141    17    11  00010001
    1142    18    12  00010010
    1143    17    11  00010001
    1144    17    11  00010001
    1145    17    11  00010001
    1146    18    12  00010010
    1147    17    11  00010001
    1148    17    11  00010001
    1149    17    11  00010001
    1150    18    12  00010010
    1151    18    12  00010010
    1152    17    11  00010001
    1153    17    11  00010001
    1154    18    12  00010010
    1155    18    12  00010010
    1156    17    11  00010001
    1157    17    11  00010001
    1158    18    12  00010010
    1159    18    12  00010010
    1160    17    11  00010001
    1161    17    11  00010001
    1162    18    12  00010010
    1163    18    12  00010010
    1164    17    11  00010001
    1165    17    11  00010001
    1166    18    12  00010010
    1167    18    12  00010010
    1168    17    11  00010001
    1169    17    11  00010001
    1170    18    12  00010010
    1171    18    12  00010010
    1172    17    11  00010001
    1173    17    11  00010001
    1174    18    12  00010010
    1175    17    11  00010001
    1176    17    11  00010001
    1177    17    11  00010001
    1178    18    12  00010010
    1179    18    12  00010010
    1180    17    11  00010001
    1181    17    11  00010001
    1182    18    12  00010010
    1183    18    12  00010010
    1184    17    11  00010001
    1185    17    11  00010001
    1186    18    12  00010010
    1187    17    11  00010001
    1188    17    11  00010001
    1189    17    11  00010001
    1190    18    12  00010010
    1191    18    12  00010010
    1192    17    11  00010001
    1193    17    11  00010001
    1194    18    12  00010010
    1195    18    12  00010010
    1196    17    11  00010001
    1197    17    11  00010001
    1198    18    12  00010010
    1199    18    12  00010010
    1200    17    11  00010001
    1201    17    11  00010001
    1202    18    12  00010010
    1203    17    11  00010001
    1204    17    11  00010001
    1205    17    11  00010001
    1206    18    12  00010010
    1207    17    11  00010001
    1208    17    11  00010001
    1209    17    11  00010001
    1210    18    12  00010010
    1211    18    12  00010010
    1212    17    11  00010001
    1213    17    11  00010001
    1214    18    12  00010010
    1215    18    12  00010010
    1216    17    11  00010001
    1217    17    11  00010001
    1218    18    12  00010010
    1219    17    11  00010001
    1220    17    11  00010001
    1221    17    11  00010001
    1222    18    12  00010010
    1223    18    12  00010010
    1224    17    11  00010001
    1225    17    11  00010001
    1226    18    12  00010010
    1227    18    12  00010010
    1228    17    11  00010001
    1229    17    11  00010001
    1230    18    12  00010010
    1231    18    12  00010010
    1232    17    11  00010001
    1233    17    11  00010001
    1234    18    12  00010010
    1235    17    11  00010001
    1236    17    11  00010001
    1237    17    11  00010001
