File: cap_0002.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
     698    40    28  00101000
     699    40    28  00101000
     700    40    28  00101000
     701    40    28  00101000
     702    40    28  00101000
     703    40    28  00101000
     704    40    28  00101000
     705    40    28  00101000
     706    40    28  00101000
     707    40    28  00101000
     708    40    28  00101000
     709    40    28  00101000
     710    40    28  00101000
     711    40    28  00101000
     712    40    28  00101000
     713    40    28  00101000
     714    40    28  00101000
     715    40    28  00101000
     716    40    28  00101000
     717    40    28  00101000
     718    40    28  00101000
     719    40    28  00101000
     720    40    28  00101000
     721    40    28  00101000
     722    40    28  00101000
     723    40    28  00101000
     724    40    28  00101000
     725    40    28  00101000
     726    41    29  00101001
     727    40    28  00101000
     728    41    29  00101001
     729    41    29  00101001
     730    41    29  00101001
     731    41    29  00101001
     732    41    29  00101001
     733    41    29  00101001
     734    41    29  00101001
     735    41    29  00101001
     736    41    29  00101001
     737    41    29  00101001
     738    41    29  00101001
     739    41    29  00101001
     740    41    29  00101001
     741    41    29  00101001
     742    41    29  00101001
     743    41    29  00101001
     744    41    29  00101001
     745    41    29  00101001
     746    41    29  00101001
     747    41    29  00101001
     748    41    29  00101001
     749    41    29  00101001
     750    41    29  00101001
     751    41    29  00101001
     752    41    29  00101001
     753    41    29  00101001
     754    41    29  00101001
     755    41    29  00101001
     756    41    29  00101001
     757    41    29  00101001
     758    41    29  00101001
     759    41    29  00101001
     760    41    29  00101001
     761    41    29  00101001
     762    41    29  00101001
     763    41    29  00101001
     764    41    29  00101001
     765    41    29  00101001
     766    41    29  00101001
     767    41    29  00101001
     768    42    2a  00101010
     769    41    29  00101001
     770    41    29  00101001
     771    41    29  00101001
     772    42    2a  00101010
     773    41    29  00101001
     774    42    2a  00101010
     775    41    29  00101001
     776    41    29  00101001
     777    41    29  00101001
     778    41    29  00101001
     779    41    29  00101001
     780    42    2a  00101010
     781    41    29  00101001
     782    42    2a  00101010
     783    41    29  00101001
     784    42    2a  00101010
     785    41    29  00101001
     786    42    2a  00101010
     787    41    29  00101001
     788    42    2a  00101010
     789    41    29  00101001
     790    42    2a  00101010
     791    41    29  00101001
     792    42    2a  00101010
     793    42    2a  00101010
     794    42    2a  00101010
     795    41    29  00101001
     796    42    2a  00101010
     797    42    2a  00101010
     798    42    2a  00101010
     799    42    2a  00101010
     800    42    2a  00101010
     801    42    2a  00101010
     802    42    2a  00101010
     803    42    2a  00101010
     804    42    2a  00101010
     805    42    2a  00101010
     806    42    2a  00101010
     807    42    2a  00101010
     808    42    2a  00101010
     809    42    2a  00101010
     810    42    2a  00101010
     811    42    2a  00101010
     812    42    2a  00101010
     813    42    2a  00101010
     814    42    2a  00101010
     815    42    2a  00101010
     816    42    2a  00101010
     817    42    2a  00101010
     818    42    2a  00101010
     819    42    2a  00101010
     820    42    2a  00101010
     821    42    2a  00101010
     822    43    2b  00101011
     823    42    2a  00101010
     824    42    2a  00101010
     825    42    2a  00101010
     826    42    2a  00101010
     827    42    2a  00101010
     828    42    2a  00101010
     829    42    2a  00101010
     830    43    2b  00101011
     831    42    2a  00101010
     832    43    2b  00101011
     833    43    2b  00101011
     834    43    2b  00101011
     835    42    2a  00101010
     836    42    2a  00101010
     837    42    2a  00101010
     838    43    2b  00101011
     839    42    2a  00101010
     840    43    2b  00101011
     841    43    2b  00101011
     842    43    2b  00101011
     843    42    2a  00101010
     844    43    2b  00101011
     845    43    2b  00101011
     846    43    2b  00101011
     847    42    2a  00101010
     848    43    2b  00101011
     849    43    2b  00101011
     850    43    2b  00101011
     851    43    2b  00101011
     852    43    2b  00101011
     853    43    2b  00101011
     854    43    2b  00101011
     855    43    2b  00101011
     856    43    2b  00101011
     857    43    2b  00101011
     858    43    2b  00101011
     859    43    2b  00101011
     860    43    2b  00101011
     861    43    2b  00101011
     862    43    2b  00101011
     863    43    2b  00101011
     864    43    2b  00101011
     865    43    2b  00101011
     866    43    2b  00101011
     867    43    2b  00101011
     868    44    2c  00101100
     869    43    2b  00101011
     870    43    2b  00101011
     871    43    2b  00101011
     872    43    2b  00101011
     873    43    2b  00101011
     874    43    2b  00101011
     875    43    2b  00101011
     876    44    2c  00101100
     877    43    2b  00101011
     878    44    2c  00101100
     879    44    2c  00101100
     880    44    2c  00101100
     881    43    2b  00101011
     882    44    2c  00101100
     883    44    2c  00101100
     884    44    2c  00101100
     885    44    2c  00101100
     886    44    2c  00101100
     887    44    2c  00101100
     888    44    2c  00101100
     889    44    2c  00101100
     890    44    2c  00101100
     891    44    2c  00101100
     892    44    2c  00101100
     893    44    2c  00101100
     894    44    2c  00101100
     895    44    2c  00101100
     896    44    2c  00101100
     897    44    2c  00101100
     898    44    2c  00101100
     899    44    2c  00101100
     900    44    2c  00101100
     901    44    2c  00101100
     902    44    2c  00101100
     903    44    2c  00101100
     904    44    2c  00101100
     905    44    2c  00101100
     906    44    2c  00101100
     907    44    2c  00101100
     908    44    2c  00101100
     909    44    2c  00101100
     910    44    2c  00101100
     911    44    2c  00101100
     912    44    2c  00101100
     913    44    2c  00101100
     914    44    2c  00101100
     915    44    2c  00101100
     916    44    2c  00101100
     917    44    2c  00101100
     918    45    2d  00101101
     919    44    2c  00101100
     920    44    2c  00101100
     921    45    2d  00101101
     922    45    2d  00101101
     923    44    2c  00101100
     924    44    2c  00101100
     925    45    2d  00101101
     926    45    2d  00101101
     927    44    2c  00101100
     928    44    2c  00101100
     929    45    2d  00101101
     930    45    2d  00101101
     931    45    2d  00101101
     932    45    2d  00101101
     933    45    2d  00101101
     934    45    2d  00101101
     935    44    2c  00101100
     936    45    2d  00101101
     937    45    2d  00101101
     938    45    2d  00101101
     939    45    2d  00101101
     940    45    2d  00101101
     941    45    2d  00101101
     942    45    2d  00101101
     943    45    2d  00101101
     944    45    2d  00101101
     945    45    2d  00101101
     946    45    2d  00101101
     947    45    2d  00101101
     948    45    2d  00101101
     949    45    2d  00101101
     950    45    2d  00101101
     951    45    2d  00101101
     952    45    2d  00101101
