File: cap_0001.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
     990    36    24  00100100
     991    35    23  00100011
     992    35    23  00100011
     993    35    23  00100011
     994    36    24  00100100
     995    36    24  00100100
     996    35    23  00100011
     997    35    23  00100011
     998    36    24  00100100
     999    35    23  00100011
    1000    35    23  00100011
    1001    35    23  00100011
    1002    36    24  00100100
    1003    35    23  00100011
    1004    35    23  00100011
    1005    35    23  00100011
    1006    36    24  00100100
    1007    36    24  00100100
    1008    35    23  00100011
    1009    35    23  00100011
    1010    36    24  00100100
    1011    36    24  00100100
    1012    35    23  00100011
    1013    35    23  00100011
    1014    36    24  00100100
    1015    36    24  00100100
    1016    35    23  00100011
    1017    35    23  00100011
    1018    36    24  00100100
    1019    35    23  00100011
    1020    35    23  00100011
    1021    35    23  00100011
    1022    36    24  00100100
    1023    35    23  00100011
    1024    35    23  00100011
    1025    35    23  00100011
    1026    36    24  00100100
    1027    36    24  00100100
    1028    35    23  00100011
    1029    35    23  00100011
    1030    36    24  00100100
    1031    35    23  00100011
    1032    35    23  00100011
    1033    35    23  00100011
    1034    36    24  00100100
    1035    36    24  00100100
    1036    35    23  00100011
    1037    35    23  00100011
    1038    36    24  00100100
    1039    35    23  00100011
    1040    35    23  00100011
    1041    35    23  00100011
    1042    36    24  00100100
    1043    36    24  00100100
    1044    35    23  00100011
    1045    35    23  00100011
    1046    36    24  00100100
    1047    35    23  00100011
    1048    35    23  00100011
    1049    35    23  00100011
    1050    36    24  00100100
    1051    36    24  00100100
    1052    35    23  00100011
    1053    35    23  00100011
    1054    36    24  00100100
    1055    35    23  00100011
    1056    35    23  00100011
    1057    35    23  00100011
    1058    36    24  00100100
    1059    36    24  00100100
    1060    35    23  00100011
    1061    35    23  00100011
    1062    36    24  00100100
    1063    35    23  00100011
    1064    35    23  00100011
    1065    35    23  00100011
    1066    36    24  00100100
    1067    36    24  00100100
    1068    35    23  00100011
    1069    35    23  00100011
    1070    36    24  00100100
    1071    35    23  00100011
    1072    35    23  00100011
    1073    35    23  00100011
    1074    36    24  00100100
    1075    35    23  00100011
    1076    35    23  00100011
    1077    35    23  00100011
    1078    36    24  00100100
    1079    35    23  00100011
    1080    35    23  00100011
    1081    35    23  00100011
    1082    36    24  00100100
    1083    35    23  00100011
    1084    35    23  00100011
    1085    35    23  00100011
    1086    36    24  00100100
    1087    35    23  00100011
    1088    35    23  00100011
    1089    35    23  00100011
    1090    36    24  00100100
    1091    35    23  00100011
    1092    35    23  00100011
    1093    35    23  00100011
    1094    36    24  00100100
    1095    35    23  00100011
    1096    35    23  00100011
    1097    35    23  00100011
    1098    36    24  00100100
    1099    36    24  00100100
    1100    35    23  00100011
    1101    35    23  00100011
    1102    36    24  00100100
    1103    35    23  00100011
    1104    35    23  00100011
    1105    35    23  00100011
    1106    36    24  00100100
    1107    36    24  00100100
    1108    35    23  00100011
    1109    35    23  00100011
    1110    36    24  00100100
    1111    35    23  00100011
    1112    35    23  00100011
    1113    35    23  00100011
    1114    36    24  00100100
    1115    35    23  00100011
    1116    35    23  00100011
    1117    35    23  00100011
    1118    36    24  00100100
    1119    35    23  00100011
    1120    35    23  00100011
    1121    35    23  00100011
    1122    36    24  00100100
    1123    35    23  00100011
    1124    35    23  00100011
    1125    35    23  00100011
    1126    36    24  00100100
    1127    35    23  00100011
    1128    35    23  00100011
    1129    35    23  00100011
    1130    36    24  00100100
    1131    35    23  00100011
    1132    35    23  00100011
    1133    35    23  00100011
    1134    36    24  00100100
    1135    35    23  00100011
    1136    35    23  00100011
    1137    35    23  00100011
    1138    36    24  00100100
    1139    35    23  00100011
    1140    35    23  00100011
    1141    35    23  00100011
    1142    36    24  00100100
    1143    35    23  00100011
    1144    35    23  00100011
    1145    35    23  00100011
    1146    36    24  00100100
    1147    36    24  00100100
    1148    35    23  00100011
    1149    35    23  00100011
    1150    36    24  00100100
    1151    35    23  00100011
    1152    35    23  00100011
    1153    35    23  00100011
    1154    36    24  00100100
    1155    36    24  00100100
    1156    35    23  00100011
    1157    35    23  00100011
    1158    36    24  00100100
    1159    35    23  00100011
    1160    35    23  00100011
    1161    35    23  00100011
    1162    36    24  00100100
    1163    35    23  00100011
    1164    35    23  00100011
    1165    35    23  00100011
    1166    36    24  00100100
    1167    35    23  00100011
    1168    35    23  00100011
    1169    35    23  00100011
    1170    36    24  00100100
    1171    35    23  00100011
    1172    35    23  00100011
    1173    35    23  00100011
    1174    36    24  00100100
    1175    35    23  00100011
    1176    35    23  00100011
    1177    35    23  00100011
    1178    36    24  00100100
    1179    35    23  00100011
    1180    35    23  00100011
    1181    35    23  00100011
    1182    36    24  00100100
    1183    35    23  00100011
    1184    35    23  00100011
    1185    35    23  00100011
    1186    36    24  00100100
    1187    36    24  00100100
    1188    35    23  00100011
    1189    35    23  00100011
    1190    36    24  00100100
    1191    35    23  00100011
    1192    35    23  00100011
    1193    35    23  00100011
    1194    36    24  00100100
    1195    35    23  00100011
    1196    35    23  00100011
    1197    35    23  00100011
    1198    36    24  00100100
    1199    35    23  00100011
    1200    35    23  00100011
    1201    35    23  00100011
    1202    36    24  00100100
    1203    36    24  00100100
    1204    35    23  00100011
    1205    35    23  00100011
    1206    36    24  00100100
    1207    35    23  00100011
    1208    35    23  00100011
    1209    35    23  00100011
    1210    36    24  00100100
    1211    35    23  00100011
    1212    35    23  00100011
    1213    35    23  00100011
    1214    36    24  00100100
    1215    35    23  00100011
    1216    35    23  00100011
    1217    35    23  00100011
    1218    36    24  00100100
    1219    35    23  00100011
    1220    35    23  00100011
    1221    35    23  00100011
    1222    36    24  00100100
    1223    35    23  00100011
    1224    35    23  00100011
    1225    35    23  00100011
    1226    36    24  00100100
    1227    35    23  00100011
    1228    35    23  00100011
    1229    35    23  00100011
    1230    36    24  00100100
    1231    35    23  00100011
    1232    35    23  00100011
    1233    35    23  00100011
    1234    36    24  00100100
    1235    36    24  00100100
    1236    35    23  00100011
