File: cap_01_11_49_55_02.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
     297   128    80  10000000
     298   128    80  10000000
     299   128    80  10000000
     300   128    80  10000000
     301   128    80  10000000
     302   128    80  10000000
     303   128    80  10000000
     304   128    80  10000000
     305   128    80  10000000
     306   128    80  10000000
     307   129    81  10000001
     308   128    80  10000000
     309   128    80  10000000
     310   128    80  10000000
     311   129    81  10000001
     312   129    81  10000001
     313   129    81  10000001
     314   129    81  10000001
     315   129    81  10000001
     316   129    81  10000001
     317   129    81  10000001
     318   129    81  10000001
     319   129    81  10000001
     320   129    81  10000001
     321   129    81  10000001
     322   129    81  10000001
     323   129    81  10000001
     324   129    81  10000001
     325   129    81  10000001
     326   129    81  10000001
     327   129    81  10000001
     328   130    82  10000010
     329   130    82  10000010
     330   129    81  10000001
     331   129    81  10000001
     332   130    82  10000010
     333   130    82  10000010
     334   130    82  10000010
     335   129    81  10000001
     336   130    82  10000010
     337   130    82  10000010
     338   129    81  10000001
     339   129    81  10000001
     340   130    82  10000010
     341   130    82  10000010
     342   130    82  10000010
     343   129    81  10000001
     344   130    82  10000010
     345   130    82  10000010
     346   130    82  10000010
     347   130    82  10000010
     348   130    82  10000010
     349   130    82  10000010
     350   130    82  10000010
     351   130    82  10000010
     352   131    83  10000011
     353   130    82  10000010
     354   131    83  10000011
     355   130    82  10000010
     356   130    82  10000010
     357   130    82  10000010
     358   130    82  10000010
     359   130    82  10000010
     360   131    83  10000011
     361   130    82  10000010
     362   131    83  10000011
     363   131    83  10000011
     364   131    83  10000011
     365   131    83  10000011
     366   131    83  10000011
     367   131    83  10000011
     368   131    83  10000011
     369   132    84  10000100
     370   131    83  10000011
     371   131    83  10000011
     372   131    83  10000011
     373   132    84  10000100
     374   131    83  10000011
     375   131    83  10000011
     376   132    84  10000100
     377   132    84  10000100
     378   131    83  10000011
     379   131    83  10000011
     380   132    84  10000100
     381   132    84  10000100
     382   131    83  10000011
     383   131    83  10000011
     384   132    84  10000100
     385   132    84  10000100
     386   131    83  10000011
     387   132    84  10000100
     388   132    84  10000100
     389   133    85  10000101
     390   132    84  10000100
     391   132    84  10000100
     392   132    84  10000100
     393   132    84  10000100
     394   132    84  10000100
     395   132    84  10000100
     396   132    84  10000100
     397   133    85  10000101
     398   132    84  10000100
     399   132    84  10000100
     400   132    84  10000100
     401   133    85  10000101
     402   133    85  10000101
     403   133    85  10000101
     404   133    85  10000101
     405   133    85  10000101
     406   132    84  10000100
     407   132    84  10000100
     408   133    85  10000101
     409   133    85  10000101
     410   133    85  10000101
     411   133    85  10000101
     412   133    85  10000101
     413   134    86  10000110
     414   133    85  10000101
     415   133    85  10000101
     416   134    86  10000110
     417   133    85  10000101
     418   133    85  10000101
     419   133    85  10000101
     420   133    85  10000101
     421   134    86  10000110
     422   133    85  10000101
     423   133    85  10000101
     424   134    86  10000110
     425   134    86  10000110
     426   133    85  10000101
     427   134    86  10000110
     428   134    86  10000110
     429   134    86  10000110
     430   133    85  10000101
     431   133    85  10000101
     432   135    87  10000111
     433   134    86  10000110
     434   133    85  10000101
     435   134    86  10000110
     436   134    86  10000110
     437   134    86  10000110
     438   133    85  10000101
     439   134    86  10000110
     440   134    86  10000110
     441   134    86  10000110
     442   134    86  10000110
     443   135    87  10000111
     444   135    87  10000111
     445   135    87  10000111
     446   135    87  10000111
     447   135    87  10000111
     448   135    87  10000111
     449   135    87  10000111
     450   135    87  10000111
     451   135    87  10000111
     452   135    87  10000111
     453   135    87  10000111
     454   135    87  10000111
     455   135    87  10000111
     456   136    88  10001000
     457   135    87  10000111
     458   135    87  10000111
     459   135    87  10000111
     460   135    87  10000111
     461   135    87  10000111
     462   135    87  10000111
     463   135    87  10000111
     464   136    88  10001000
     465   135    87  10000111
     466   135    87  10000111
     467   135    87  10000111
     468   136    88  10001000
     469   135    87  10000111
     470   136    88  10001000
     471   135    87  10000111
     472   136    88  10001000
     473   136    88  10001000
     474   135    87  10000111
     475   136    88  10001000
     476   136    88  10001000
     477   136    88  10001000
     478   136    88  10001000
     479   136    88  10001000
     480   137    89  10001001
     481   136    88  10001000
     482   136    88  10001000
     483   136    88  10001000
     484   137    89  10001001
     485   136    88  10001000
     486   136    88  10001000
     487   136    88  10001000
     488   137    89  10001001
     489   137    89  10001001
     490   136    88  10001000
     491   137    89  10001001
     492   137    89  10001001
     493   136    88  10001000
     494   136    88  10001000
     495   137    89  10001001
     496   137    89  10001001
     497   137    89  10001001
     498   137    89  10001001
     499   137    89  10001001
     500   137    89  10001001
     501   137    89  10001001
     502   137    89  10001001
     503   137    89  10001001
     504   138    8a  10001010
     505   137    89  10001001
     506   137    89  10001001
     507   137    89  10001001
     508   138    8a  10001010
     509   137    89  10001001
     510   137    89  10001001
     511   138    8a  10001010
     512   138    8a  10001010
     513   137    89  10001001
     514   137    89  10001001
     515   138    8a  10001010
     516   138    8a  10001010
     517   138    8a  10001010
     518   138    8a  10001010
     519   138    8a  10001010
     520   138    8a  10001010
     521   138    8a  10001010
     522   138    8a  10001010
     523   138    8a  10001010
     524   138    8a  10001010
     525   138    8a  10001010
     526   138    8a  10001010
     527   138    8a  10001010
     528   139    8b  10001011
     529   138    8a  10001010
     530   138    8a  10001010
     531   138    8a  10001010
     532   139    8b  10001011
     533   138    8a  10001010
     534   139    8b  10001011
     535   138    8a  10001010
     536   139    8b  10001011
     537   139    8b  10001011
     538   139    8b  10001011
     539   139    8b  10001011
     540   139    8b  10001011
     541   139    8b  10001011
     542   139    8b  10001011
     543   139    8b  10001011
     544   139    8b  10001011
     545   140    8c  10001100
     546   139    8b  10001011
     547   140    8c  10001100
     548   139    8b  10001011
     549   140    8c  10001100
     550   139    8b  10001011
     551   139    8b  10001011
     552   140    8c  10001100
     553   140    8c  10001100
     554   139    8b  10001011
     555   139    8b  10001011
     556   140    8c  10001100
     557   140    8c  10001100
     558   139    8b  10001011
     559   139    8b  10001011
     560   140    8c  10001100
     561   140    8c  10001100
     562   140    8c  10001100
     563   140    8c  10001100
     564   140    8c  10001100
     565   141    8d  10001101
     566   140    8c  10001100
     567   140    8c  10001100
     568   141    8d  10001101
     569   141    8d  10001101
     570   140    8c  10001100
     571   140    8c  10001100
     572   140    8c  10001100
     573   141    8d  10001101
     574   140    8c  10001100
     575   140    8c  10001100
     576   141    8d  10001101
     577   141    8d  10001101
     578   141    8d  10001101
     579   141    8d  10001101
     580   141    8d  10001101
     581   141    8d  10001101
     582   141    8d  10001101
     583   141    8d  10001101
     584   141    8d  10001101
     585   141    8d  10001101
     586   141    8d  10001101
     587   141    8d  10001101
     588   141    8d  10001101
     589   141    8d  10001101
     590   141    8d  10001101
     591   141    8d  10001101
     592   141    8d  10001101
     593   141    8d  10001101
     594   141    8d  10001101
     595   141    8d  10001101
     596   141    8d  10001101
     597   141    8d  10001101
     598   142    8e  10001110
     599   142    8e  10001110
     600   141    8d  10001101
     601   141    8d  10001101
     602   141    8d  10001101
     603   142    8e  10001110
     604   141    8d  10001101
     605   142    8e  10001110
     606   141    8d  10001101
     607   142    8e  10001110
     608   142    8e  10001110
     609   142    8e  10001110
     610   141    8d  10001101
     611   142    8e  10001110
     612   142    8e  10001110
     613   142    8e  10001110
     614   142    8e  10001110
     615   142    8e  10001110
     616   142    8e  10001110
     617   142    8e  10001110
     618   142    8e  10001110
     619   142    8e  10001110
     620   143    8f  10001111
     621   143    8f  10001111
     622   142    8e  10001110
     623   142    8e  10001110
     624   143    8f  10001111
     625   143    8f  10001111
     626   143    8f  10001111
     627   143    8f  10001111
     628   143    8f  10001111
     629   144    90  10010000
     630   143    8f  10001111
     631   143    8f  10001111
     632   143    8f  10001111
     633   143    8f  10001111
     634   143    8f  10001111
     635   144    90  10010000
     636   143    8f  10001111
     637   143    8f  10001111
     638   143    8f  10001111
     639   143    8f  10001111
     640   144    90  10010000
     641   144    90  10010000
     642   143    8f  10001111
     643   144    90  10010000
     644   143    8f  10001111
     645   144    90  10010000
     646   144    90  10010000
     647   144    90  10010000
     648   144    90  10010000
     649   144    90  10010000
     650   144    90  10010000
     651   144    90  10010000
     652   144    90  10010000
     653   144    90  10010000
     654   144    90  10010000
     655   144    90  10010000
     656   144    90  10010000
     657   144    90  10010000
     658   144    90  10010000
     659   144    90  10010000
     660   144    90  10010000
     661   144    90  10010000
     662   144    90  10010000
     663   144    90  10010000
     664   144    90  10010000
     665   144    90  10010000
     666   144    90  10010000
     667   144    90  10010000
     668   144    90  10010000
     669   144    90  10010000
     670   144    90  10010000
     671   144    90  10010000
     672   144    90  10010000
     673   144    90  10010000
     674   144    90  10010000
     675   145    91  10010001
     676   144    90  10010000
     677   144    90  10010000
     678   144    90  10010000
     679   144    90  10010000
     680   145    91  10010001
     681   145    91  10010001
     682   145    91  10010001
     683   145    91  10010001
     684   145    91  10010001
     685   145    91  10010001
     686   145    91  10010001
     687   145    91  10010001
     688   145    91  10010001
     689   145    91  10010001
     690   145    91  10010001
     691   145    91  10010001
     692   145    91  10010001
     693   145    91  10010001
     694   145    91  10010001
     695   145    91  10010001
     696   145    91  10010001
     697   146    92  10010010
     698   145    91  10010001
     699   145    91  10010001
     700   145    91  10010001
     701   146    92  10010010
     702   146    92  10010010
     703   145    91  10010001
     704   146    92  10010010
     705   146    92  10010010
     706   145    91  10010001
     707   145    91  10010001
     708   146    92  10010010
     709   146    92  10010010
     710   146    92  10010010
     711   146    92  10010010
     712   146    92  10010010
     713   146    92  10010010
     714   146    92  10010010
     715   146    92  10010010
     716   147    93  10010011
     717   146    92  10010010
     718   146    92  10010010
     719   146    92  10010010
     720   147    93  10010011
     721   146    92  10010010
     722   146    92  10010010
     723   147    93  10010011
     724   147    93  10010011
     725   146    92  10010010
     726   147    93  10010011
     727   146    92  10010010
     728   147    93  10010011
     729   146    92  10010010
     730   146    92  10010010
     731   147    93  10010011
     732   147    93  10010011
     733   147    93  10010011
     734   147    93  10010011
     735   147    93  10010011
     736   147    93  10010011
     737   147    93  10010011
     738   147    93  10010011
     739   147    93  10010011
     740   147    93  10010011
     741   147    93  10010011
     742   147    93  10010011
     743   147    93  10010011
     744   148    94  10010100
     745   148    94  10010100
     746   147    93  10010011
     747   148    94  10010100
     748   147    93  10010011
     749   148    94  10010100
     750   147    93  10010011
     751   148    94  10010100
     752   148    94  10010100
     753   148    94  10010100
     754   147    93  10010011
     755   148    94  10010100
     756   148    94  10010100
     757   148    94  10010100
     758   147    93  10010011
     759   147    93  10010011
     760   148    94  10010100
     761   149    95  10010101
     762   148    94  10010100
     763   148    94  10010100
     764   148    94  10010100
     765   148    94  10010100
     766   148    94  10010100
     767   148    94  10010100
     768   148    94  10010100
     769   149    95  10010101
     770   148    94  10010100
     771   149    95  10010101
     772   148    94  10010100
     773   149    95  10010101
     774   148    94  10010100
     775   148    94  10010100
     776   149    95  10010101
     777   149    95  10010101
     778   148    94  10010100
     779   149    95  10010101
     780   149    95  10010101
     781   149    95  10010101
     782   149    95  10010101
     783   149    95  10010101
     784   149    95  10010101
     785   149    95  10010101
     786   149    95  10010101
     787   149    95  10010101
     788   150    96  10010110
     789   150    96  10010110
     790   149    95  10010101
     791   149    95  10010101
     792   150    96  10010110
     793   150    96  10010110
     794   149    95  10010101
     795   149    95  10010101
     796   150    96  10010110
     797   150    96  10010110
     798   149    95  10010101
     799   149    95  10010101
     800   150    96  10010110
     801   150    96  10010110
     802   149    95  10010101
     803   149    95  10010101
     804   150    96  10010110
     805   150    96  10010110
     806   149    95  10010101
     807   150    96  10010110
     808   150    96  10010110
     809   151    97  10010111
     810   150    96  10010110
     811   150    96  10010110
     812   151    97  10010111
     813   150    96  10010110
     814   149    95  10010101
     815   150    96  10010110
     816   151    97  10010111
     817   151    97  10010111
     818   150    96  10010110
     819   151    97  10010111
     820   151    97  10010111
     821   151    97  10010111
     822   151    97  10010111
     823   150    96  10010110
     824   151    97  10010111
     825   151    97  10010111
     826   151    97  10010111
     827   151    97  10010111
     828   151    97  10010111
     829   151    97  10010111
     830   151    97  10010111
     831   151    97  10010111
     832   152    98  10011000
     833   151    97  10010111
     834   151    97  10010111
     835   151    97  10010111
     836   151    97  10010111
     837   151    97  10010111
     838   151    97  10010111
     839   151    97  10010111
     840   152    98  10011000
     841   152    98  10011000
     842   151    97  10010111
     843   152    98  10011000
     844   151    97  10010111
     845   151    97  10010111
     846   152    98  10011000
     847   152    98  10011000
     848   152    98  10011000
     849   151    97  10010111
     850   151    97  10010111
     851   152    98  10011000
     852   152    98  10011000
     853   151    97  10010111
     854   152    98  10011000
     855   152    98  10011000
     856   153    99  10011001
     857   152    98  10011000
     858   152    98  10011000
     859   152    98  10011000
     860   153    99  10011001
     861   152    98  10011000
     862   152    98  10011000
     863   152    98  10011000
     864   152    98  10011000
     865   152    98  10011000
     866   152    98  10011000
     867   153    99  10011001
     868   153    99  10011001
     869   153    99  10011001
     870   153    99  10011001
     871   153    99  10011001
     872   153    99  10011001
     873   153    99  10011001
     874   152    98  10011000
     875   153    99  10011001
     876   153    99  10011001
     877   153    99  10011001
     878   153    99  10011001
     879   153    99  10011001
     880   154    9a  10011010
     881   153    99  10011001
     882   153    99  10011001
     883   153    99  10011001
     884   154    9a  10011010
     885   153    99  10011001
     886   153    99  10011001
     887   153    99  10011001
     888   154    9a  10011010
     889   153    99  10011001
     890   153    99  10011001
     891   154    9a  10011010
     892   154    9a  10011010
     893   153    99  10011001
     894   154    9a  10011010
     895   154    9a  10011010
     896   154    9a  10011010
     897   153    99  10011001
     898   153    99  10011001
     899   154    9a  10011010
     900   154    9a  10011010
     901   154    9a  10011010
     902   154    9a  10011010
     903   154    9a  10011010
     904   154    9a  10011010
     905   154    9a  10011010
     906   153    99  10011001
     907   154    9a  10011010
     908   154    9a  10011010
     909   154    9a  10011010
     910   154    9a  10011010
     911   154    9a  10011010
     912   155    9b  10011011
     913   154    9a  10011010
     914   154    9a  10011010
     915   154    9a  10011010
     916   155    9b  10011011
     917   154    9a  10011010
     918   155    9b  10011011
     919   154    9a  10011010
     920   155    9b  10011011
     921   154    9a  10011010
     922   155    9b  10011011
     923   154    9a  10011010
     924   155    9b  10011011
     925   155    9b  10011011
     926   155    9b  10011011
     927   155    9b  10011011
     928   155    9b  10011011
     929   156    9c  10011100
     930   155    9b  10011011
     931   155    9b  10011011
     932   155    9b  10011011
     933   156    9c  10011100
     934   155    9b  10011011
     935   155    9b  10011011
     936   155    9b  10011011
     937   156    9c  10011100
     938   155    9b  10011011
     939   156    9c  10011100
     940   155    9b  10011011
     941   156    9c  10011100
     942   156    9c  10011100
     943   155    9b  10011011
     944   156    9c  10011100
     945   156    9c  10011100
     946   155    9b  10011011
     947   155    9b  10011011
     948   156    9c  10011100
     949   156    9c  10011100
     950   155    9b  10011011
     951   156    9c  10011100
     952   156    9c  10011100
     953   156    9c  10011100
     954   156    9c  10011100
     955   156    9c  10011100
     956   156    9c  10011100
     957   157    9d  10011101
     958   156    9c  10011100
     959   156    9c  10011100
     960   157    9d  10011101
     961   157    9d  10011101
     962   156    9c  10011100
     963   157    9d  10011101
     964   156    9c  10011100
     965   157    9d  10011101
     966   157    9d  10011101
     967   157    9d  10011101
     968   157    9d  10011101
     969   157    9d  10011101
     970   157    9d  10011101
     971   157    9d  10011101
     972   157    9d  10011101
     973   157    9d  10011101
     974   157    9d  10011101
     975   157    9d  10011101
     976   157    9d  10011101
     977   157    9d  10011101
     978   157    9d  10011101
     979   157    9d  10011101
     980   157    9d  10011101
     981   157    9d  10011101
     982   157    9d  10011101
     983   157    9d  10011101
     984   157    9d  10011101
     985   157    9d  10011101
     986   157    9d  10011101
     987   158    9e  10011110
     988   157    9d  10011101
     989   157    9d  10011101
     990   157    9d  10011101
     991   158    9e  10011110
     992   158    9e  10011110
     993   157    9d  10011101
     994   157    9d  10011101
     995   158    9e  10011110
     996   157    9d  10011101
     997   157    9d  10011101
     998   158    9e  10011110
     999   158    9e  10011110
    1000   158    9e  10011110
    1001   158    9e  10011110
    1002   158    9e  10011110
    1003   158    9e  10011110
    1004   158    9e  10011110
    1005   158    9e  10011110
    1006   158    9e  10011110
    1007   158    9e  10011110
    1008   159    9f  10011111
    1009   158    9e  10011110
    1010   157    9d  10011101
    1011   158    9e  10011110
    1012   158    9e  10011110
    1013   158    9e  10011110
    1014   159    9f  10011111
    1015   159    9f  10011111
    1016   159    9f  10011111
    1017   159    9f  10011111
    1018   159    9f  10011111
    1019   159    9f  10011111
    1020   159    9f  10011111
    1021   159    9f  10011111
    1022   159    9f  10011111
    1023   159    9f  10011111
    1024   159    9f  10011111
    1025   159    9f  10011111
    1026   159    9f  10011111
    1027   159    9f  10011111
    1028   159    9f  10011111
    1029   160    a0  10100000
    1030   159    9f  10011111
    1031   159    9f  10011111
    1032   160    a0  10100000
    1033   160    a0  10100000
    1034   160    a0  10100000
    1035   160    a0  10100000
    1036   160    a0  10100000
    1037   159    9f  10011111
    1038   159    9f  10011111
    1039   159    9f  10011111
    1040   160    a0  10100000
    1041   160    a0  10100000
    1042   160    a0  10100000
    1043   160    a0  10100000
    1044   160    a0  10100000
    1045   160    a0  10100000
    1046   159    9f  10011111
    1047   160    a0  10100000
    1048   160    a0  10100000
    1049   160    a0  10100000
    1050   160    a0  10100000
    1051   160    a0  10100000
    1052   160    a0  10100000
    1053   160    a0  10100000
    1054   160    a0  10100000
    1055   160    a0  10100000
    1056   160    a0  10100000
    1057   160    a0  10100000
    1058   160    a0  10100000
    1059   160    a0  10100000
    1060   160    a0  10100000
    1061   160    a0  10100000
    1062   160    a0  10100000
    1063   160    a0  10100000
    1064   160    a0  10100000
    1065   160    a0  10100000
    1066   160    a0  10100000
    1067   160    a0  10100000
    1068   160    a0  10100000
    1069   160    a0  10100000
    1070   160    a0  10100000
    1071   160    a0  10100000
    1072   160    a0  10100000
    1073   160    a0  10100000
    1074   160    a0  10100000
    1075   161    a1  10100001
    1076   160    a0  10100000
    1077   160    a0  10100000
    1078   161    a1  10100001
    1079   160    a0  10100000
    1080   161    a1  10100001
    1081   161    a1  10100001
    1082   161    a1  10100001
    1083   161    a1  10100001
    1084   161    a1  10100001
    1085   161    a1  10100001
    1086   161    a1  10100001
    1087   161    a1  10100001
    1088   161    a1  10100001
    1089   162    a2  10100010
    1090   161    a1  10100001
    1091   161    a1  10100001
    1092   161    a1  10100001
    1093   161    a1  10100001
    1094   161    a1  10100001
    1095   161    a1  10100001
    1096   162    a2  10100010
    1097   162    a2  10100010
    1098   161    a1  10100001
    1099   161    a1  10100001
    1100   161    a1  10100001
    1101   162    a2  10100010
    1102   161    a1  10100001
    1103   161    a1  10100001
    1104   162    a2  10100010
    1105   162    a2  10100010
    1106   161    a1  10100001
    1107   161    a1  10100001
    1108   162    a2  10100010
    1109   162    a2  10100010
    1110   161    a1  10100001
    1111   161    a1  10100001
    1112   162    a2  10100010
    1113   162    a2  10100010
    1114   161    a1  10100001
    1115   161    a1  10100001
    1116   162    a2  10100010
    1117   162    a2  10100010
    1118   162    a2  10100010
    1119   161    a1  10100001
    1120   162    a2  10100010
    1121   162    a2  10100010
    1122   162    a2  10100010
    1123   162    a2  10100010
    1124   162    a2  10100010
    1125   162    a2  10100010
    1126   162    a2  10100010
    1127   162    a2  10100010
    1128   162    a2  10100010
    1129   162    a2  10100010
    1130   162    a2  10100010
    1131   163    a3  10100011
    1132   162    a2  10100010
    1133   162    a2  10100010
    1134   162    a2  10100010
    1135   162    a2  10100010
    1136   163    a3  10100011
    1137   162    a2  10100010
    1138   162    a2  10100010
    1139   163    a3  10100011
    1140   163    a3  10100011
    1141   162    a2  10100010
    1142   163    a3  10100011
    1143   162    a2  10100010
    1144   163    a3  10100011
    1145   162    a2  10100010
    1146   163    a3  10100011
    1147   163    a3  10100011
    1148   163    a3  10100011
    1149   163    a3  10100011
    1150   163    a3  10100011
    1151   163    a3  10100011
    1152   163    a3  10100011
    1153   163    a3  10100011
    1154   163    a3  10100011
    1155   163    a3  10100011
    1156   163    a3  10100011
    1157   164    a4  10100100
    1158   163    a3  10100011
    1159   163    a3  10100011
    1160   163    a3  10100011
    1161   164    a4  10100100
    1162   163    a3  10100011
    1163   163    a3  10100011
    1164   164    a4  10100100
    1165   165    a5  10100101
    1166   163    a3  10100011
    1167   163    a3  10100011
    1168   164    a4  10100100
    1169   164    a4  10100100
    1170   163    a3  10100011
    1171   164    a4  10100100
    1172   164    a4  10100100
    1173   164    a4  10100100
    1174   163    a3  10100011
    1175   164    a4  10100100
    1176   164    a4  10100100
    1177   165    a5  10100101
    1178   164    a4  10100100
    1179   164    a4  10100100
    1180   164    a4  10100100
    1181   165    a5  10100101
    1182   164    a4  10100100
    1183   164    a4  10100100
    1184   165    a5  10100101
    1185   165    a5  10100101
    1186   163    a3  10100011
    1187   164    a4  10100100
    1188   164    a4  10100100
    1189   165    a5  10100101
